calculo,C. FísICO,C. BiológICO,MecanICO,Servicio social,Literario,Persuasivo,ArtístICO,Musical,valor_amai_normalizado,CARRERA_ACTUAL
0.365334,0.56,0.501833,0.341833,0.750834,0.683667,0.661833,0.621833,0.721833,0.563333,LLE
0.86,0.503537,0.447075,0.84,0.575238,0.46,0.452925,0.42585,0.510612,0.596667,ICO
0.86,0.532015,0.48,0.809961,0.46,0.441977,0.42,0.347985,0.584031,0.42,ICO
0.841269,0.57291,0.465821,0.861269,0.44,0.429628,0.474179,0.304552,0.574179,0.61,ICO
0.224061,0.297499,0.268435,0.217499,0.241559,0.219686,0.257499,0.23281,0.484375,0.503333,LIA
0.629223,0.509234,0.603074,0.787703,0.730766,0.352297,0.8,0.50768,0.652309,0.433333,LIA
0.722666,0.568445,0.563556,0.537334,0.603556,0.542223,0.771111,0.835111,0.638667,0.38,LIA
0.32,0.38,0.52,0.34,0.6,0.68,0.46,0.62,0.78,0.47,LLE
0.759632,0.864954,0.809908,0.805138,0.769908,0.649908,0.554862,0.804586,0.829724,0.26,ISC
0.48,0.42,0.36,0.3,0.78,0.7,0.5,0.62,0.76,0.46,LLE
0.778201,0.361079,0.4,0.819281,0.398921,0.380719,0.4,0.302518,0.64,0.433333,ICO
0.605314,0.574171,0.385314,0.776457,0.567085,0.319484,0.510628,0.709372,0.738229,0.403333,ISC
0.373847,0.466153,0.479229,0.332305,0.62,0.686924,0.533847,0.646153,0.7,0.433333,LLE
0.625513,0.814487,0.762415,0.795171,0.678269,0.630342,0.637585,0.837585,0.767244,0.45,ISC
0.628548,0.714301,0.6,0.820027,0.788575,0.582876,0.845726,0.668602,0.76,0.353333,LIA
0.38,0.52,0.54,0.42,0.58,0.62,0.58,0.62,0.64,0.38,LLE
0.72,0.38,0.48,0.64,0.36,0.4,0.38,0.5,0.58,0.466667,ICO
0.840664,0.885831,0.889668,0.930332,0.909668,0.675498,0.689003,0.789668,0.823837,0.74,ISC
0.74,0.4,0.36,0.74,0.38,0.3,0.46,0.5,0.48,0.43,ICO
0.74,0.4,0.44,0.64,0.32,0.44,0.46,0.44,0.56,0.623333,ICO
0.894806,0.545194,0.392597,0.852597,0.374806,0.394806,0.422209,0.412597,0.612597,0.466667,ICO
0.56,0.663527,0.634108,0.727054,0.712946,0.523527,0.601162,0.709419,0.683527,0.493333,ISC
0.38,0.359493,0.508733,0.378479,0.78,0.74924,0.530253,0.580507,0.68,0.466667,LLE
0.697449,0.746378,0.62,0.803189,0.674897,0.707016,0.696173,0.74,0.701276,0.376667,ISC
0.647439,0.432561,0.40539,0.812561,0.510512,0.807172,0.704098,0.389488,0.595635,0.466667,LIA
0.46,0.56,0.4,0.34,0.62,0.64,0.66,0.52,0.7,0.376667,LIA
0.648235,0.832942,0.795294,0.768235,0.76,0.595294,0.709413,0.903529,0.851765,0.313333,ISC
0.42,0.38,0.4,0.38,0.56,0.7,0.48,0.64,0.7,0.506667,LLE
0.42664,0.53776,0.44,0.35336,0.70224,0.75776,0.56,0.55336,0.68664,0.613333,LLE
0.752189,0.687811,0.524378,0.788755,0.648755,0.572189,0.712189,0.667811,0.652189,0.363333,ISC
0.82,0.6,0.26,0.6,0.4,0.22,0.38,0.28,0.4,0.453333,ICO
0.860609,0.742814,0.366996,0.541597,0.501597,0.330798,0.37019,0.245399,0.348593,0.536667,ISC
0.724651,0.701861,0.581396,0.668372,0.7,0.673954,0.870232,0.773954,0.716279,0.493333,LIA
0.24,0.44,0.42,0.28,0.66,0.7,0.52,0.54,0.82,0.403333,LLE
0.868309,0.508309,0.448309,0.823381,0.575072,0.435072,0.443381,0.431691,0.524928,0.553333,ICO
0.863202,0.713107,0.501846,0.748738,0.820678,0.513107,0.475631,0.7,0.681846,0.563333,ISC
0.761263,0.441263,0.5,0.780421,0.632736,0.608948,0.711894,0.430631,0.48,0.453333,LIA
0.5,0.74,0.68,0.76,0.74,0.58,0.68,0.76,0.76,0.533333,LIA
0.591225,0.791937,0.68,0.888775,0.754387,0.663162,0.585613,0.665613,0.691225,0.26,ISC
0.34,0.4,0.44,0.6,0.54,0.46,0.5,0.42,0.52,0.56,LIA
0.77441,0.892795,0.707205,0.867205,0.643231,0.691179,0.752795,0.577642,0.84559,0.74,ISC
0.389525,0.555238,0.5,0.354287,0.755238,0.670475,0.64095,0.624762,0.715238,0.596667,LLE
0.529752,0.68,0.730248,0.782686,0.619504,0.517314,0.684876,0.69781,0.707562,0.71,ISC
0.8,0.84,0.72,0.8,0.84,0.7,0.72,0.74,0.62,0.536667,ISC
0.701754,0.518246,0.363508,0.718246,0.398246,0.32,0.368771,0.376492,0.52,0.533333,ICO
0.262461,0.798359,0.520615,0.93918,0.421026,0.4,0.498564,0.402051,0.542872,0.61,ICO
0.38,0.42,0.58,0.46,0.6,0.66,0.48,0.68,0.6,0.456667,LLE
0.56,0.76,0.6,0.9,0.8,0.64,0.88,0.76,0.76,0.766667,LIA
0.376392,0.8,0.52,0.94,0.429699,0.409699,0.596993,0.390301,0.636993,0.313333,ICO
0.86308,0.52846,0.46,0.774619,0.52308,0.4,0.445381,0.43692,0.57692,0.536667,ICO
0.88,0.56,0.4,0.8,0.4,0.48,0.46,0.34,0.54,0.596667,ICO
0.558536,0.510893,0.635285,0.63057,0.706179,0.652357,0.632357,0.675285,0.806179,0.41,LIA
0.889583,0.570417,0.449583,0.765208,0.42,0.42,0.450417,0.360833,0.545208,0.38,ICO
0.32452,0.48,0.366027,0.36452,0.701507,0.73548,0.523013,0.616987,0.758493,0.56,LLE
0.383739,0.472522,0.44,0.328783,0.701305,0.716261,0.592522,0.587478,0.716261,0.513333,LLE
0.581808,0.730319,0.68,0.671489,0.670319,0.712128,0.750319,0.767872,0.975744,0.433333,LIA
0.612681,0.68,0.81317,0.919511,0.586341,0.48,0.527319,0.76,0.587319,0.373333,ISC
0.77453,0.6,0.647265,0.75453,0.641795,0.587265,0.601795,0.62547,0.73453,0.456667,ISC
0.48091,0.692276,0.68,0.731366,0.75909,0.56091,0.651366,0.693186,0.76,0.243333,LIA
0.32,0.42,0.54,0.34,0.68,0.72,0.5,0.66,0.84,0.74,LLE
0.34,0.44,0.4,0.34,0.58,0.76,0.6,0.6,0.76,0.406667,LLE
0.635941,0.777971,0.572657,0.627343,0.688598,0.536716,0.569372,0.730628,0.623284,0.403333,ISC
0.34,0.62,0.38,0.32,0.76,0.76,0.66,0.5,0.66,0.486667,LLE
0.559401,0.723761,0.716239,0.70812,0.675641,0.695641,0.603761,0.803761,0.838803,0.456667,ISC
0.356916,0.483084,0.345639,0.34,0.645639,0.748722,0.625639,0.6,0.651278,0.583333,LLE
0.8781,0.52905,0.48905,0.8038,0.46,0.46,0.4562,0.36,0.5781,0.606667,ICO
0.92,0.46,0.46,0.78,0.4,0.32,0.48,0.48,0.52,0.606667,ICO
0.555193,0.735193,0.641923,0.642884,0.741923,0.692309,0.677116,0.524807,0.779039,0.313333,LIA
0.72,0.86,0.8,0.82,0.76,0.64,0.54,0.76,0.8,0.473333,ISC
0.46,0.66,0.64,0.6,0.54,0.3,0.52,0.28,0.42,0.326667,ISC
0.676369,0.489087,0.458174,0.74,0.32,0.394544,0.525456,0.370913,0.587282,0.42,ICO
0.36,0.5,0.44,0.32,0.8,0.7,0.56,0.58,0.76,0.45,LLE
0.32,0.52,0.4,0.36,0.72,0.76,0.48,0.52,0.64,0.596667,LLE
0.34,0.42,0.44,0.28,0.76,0.74,0.46,0.58,0.74,0.766667,LLE
0.371383,0.511383,0.451383,0.345691,0.757074,0.702926,0.671543,0.477074,0.677074,0.686667,LLE
0.358195,0.5,0.37639,0.30361,0.71278,0.778195,0.65639,0.545415,0.71278,0.793333,LLE
0.4,0.3,0.48,0.52,0.34,0.2,0.36,0.26,0.74,0.57,LIA
0.554226,0.699931,0.717113,0.900069,0.685704,0.654296,0.697183,0.768522,0.788591,0.406667,ISC
0.85926,0.483556,0.447852,0.747852,0.387852,0.408592,0.456444,0.38,0.463556,0.596667,ICO
0.418644,0.384069,0.402712,0.373219,0.564069,0.7,0.485425,0.638644,0.7,0.72,LLE
0.293771,0.613815,0.573815,0.558421,0.593815,0.721491,0.493815,0.79228,0.86614,0.406667,LLE
0.86,0.550899,0.48,0.762753,0.46,0.413652,0.42,0.329101,0.621797,0.51,ICO
0.863126,0.528437,0.46,0.774688,0.523126,0.4,0.445312,0.436874,0.576874,0.466667,ICO
0.620766,0.653078,0.778469,0.698469,0.667687,0.626156,0.746156,0.653078,0.7,0.243333,LIA
0.374326,0.542978,0.425674,0.32,0.728369,0.642695,0.531348,0.637305,0.845957,0.556667,LLE
0.354461,0.630231,0.525539,0.378308,0.798308,0.692769,0.698308,0.607231,0.72,0.493333,LLE
0.377313,0.365771,0.428458,0.422687,0.545771,0.7,0.494229,0.597313,0.785373,0.51,LLE
0.866421,0.813211,0.755719,0.915719,0.80214,0.775719,0.8,0.786789,0.86893,0.513333,ISC
0.905726,0.987137,0.935685,0.666432,0.602116,0.607137,0.495685,0.810747,0.829253,0.406667,ISC
0.389649,0.364474,0.472588,0.427412,0.805175,0.697061,0.590351,0.554825,0.807412,0.506667,LLE
0.869346,0.554673,0.518692,0.754673,0.455981,0.355981,0.494673,0.474673,0.570654,0.246667,ICO
0.68,0.5,0.36,0.72,0.32,0.36,0.52,0.46,0.5,0.39,ICO
0.595521,0.77224,0.749401,0.643281,0.72612,0.74,0.764479,0.76776,0.90612,0.45,LIA
0.894399,0.56,0.443196,0.771203,0.414399,0.436804,0.445601,0.34,0.54,0.47,ICO
0.821006,0.578491,0.478994,0.840503,0.441006,0.378491,0.46,0.34,0.558994,0.63,ICO
0.330659,0.49956,0.460879,0.34044,0.61022,0.66044,0.50044,0.66,0.670659,0.403333,LLE
0.8,0.785299,0.8,0.949401,0.787066,0.828832,0.8,0.827066,0.890599,0.45,ISC
0.998294,0.920682,0.801023,0.901023,0.899659,0.680682,0.835906,0.76,0.739659,0.35,ISC
0.7303,0.4303,0.480599,0.7097,0.44,0.359401,0.44,0.429101,0.558802,0.71,ICO
0.585787,0.814213,0.674213,0.85949,0.748426,0.691574,0.597361,0.688936,0.703149,0.376667,ISC
0.9,0.543674,0.507349,0.774698,0.448977,0.456326,0.5,0.352651,0.596326,0.273333,ICO
0.484197,0.562221,0.512098,0.545926,0.503951,0.532098,0.554074,0.492098,0.52,0.51,LIA
0.3,0.38,0.36,0.3,0.58,0.6,0.56,0.6,0.7,0.346667,LLE
0.704797,0.495203,0.283987,0.649595,0.344797,0.395203,0.48,0.363987,0.606418,0.423333,ICO
0.512478,0.724956,0.677609,0.72,0.652478,0.666239,0.58,0.804956,0.713761,0.433333,ISC
0.34,0.477321,0.508037,0.3,0.577321,0.717321,0.646605,0.58,0.613395,0.446667,LLE
0.7,0.56,0.62,0.76,0.86,0.74,0.8,0.76,0.78,0.41,LIA
0.646063,0.874843,0.62,0.867422,0.572125,0.848328,0.619094,0.74,0.726969,0.453333,ISC
0.375506,0.406123,0.512247,0.312247,0.76326,0.76163,0.569383,0.66,0.84,0.57,LLE
0.346255,0.382502,0.423753,0.4,0.581251,0.657498,0.532494,0.538749,0.678749,0.403333,LLE
0.784171,0.323886,0.4018,0.774029,0.5982,0.435544,0.605971,0.371943,0.508057,0.57,LIA
0.662009,0.762794,0.635196,0.784804,0.695196,0.707598,0.677206,0.747598,0.722794,0.45,ISC
0.675947,0.835947,0.89216,0.900067,0.804053,0.603987,0.47196,0.78,0.892093,0.38,ISC
0.344742,0.464742,0.545775,0.314225,0.574225,0.695258,0.550517,0.598966,0.7,0.513333,LLE
0.8,0.6,0.66,0.78,0.68,0.6,0.64,0.6,0.76,0.433333,ISC
0.328475,0.52,0.404238,0.362119,0.72,0.757881,0.488475,0.526357,0.642119,0.553333,LLE
0.712414,0.588104,0.651896,0.692414,0.655689,0.461036,0.556207,0.544829,0.743793,0.406667,ISC
0.92,0.84,0.72,0.88,0.82,0.74,0.8,0.76,0.86,0.38,ISC
0.82,0.72,0.58,0.78,0.68,0.5,0.64,0.48,0.62,0.406667,ISC
0.471573,0.48,0.572893,0.549747,0.675534,0.474214,0.512893,0.636039,0.711068,0.21,LIA
0.94,0.84,0.68,0.84,0.72,0.64,0.6,0.78,0.88,0.45,ISC
0.506116,0.677294,0.634235,0.571177,0.511177,0.328823,0.491177,0.34341,0.460352,0.736667,ISC
0.758365,0.48,0.321635,0.737548,0.436731,0.437548,0.460817,0.516731,0.519183,0.453333,ICO
0.737618,0.381191,0.397618,0.761191,0.342382,0.363573,0.478809,0.535236,0.502382,0.45,ICO
0.56,0.74,0.56,0.64,0.6,0.6,0.62,0.68,0.56,0.606667,ISC
0.763956,0.532747,0.316044,0.644835,0.377582,0.309671,0.436044,0.369671,0.456044,0.336667,ICO
0.8,0.78,0.8,0.96,0.78,0.82,0.8,0.82,0.88,0.48,ISC
0.879883,0.879765,0.840039,0.760078,0.800157,0.680196,0.600196,0.939961,0.919804,0.61,ISC
0.811847,0.306115,0.353885,0.74331,0.633885,0.348153,0.608153,0.357962,0.511847,0.376667,LIA
0.42,0.46,0.48,0.46,0.6,0.76,0.56,0.54,0.58,0.56,LLE
0.395909,0.448181,0.44,0.292272,0.640454,0.704091,0.568181,0.611819,0.704091,0.596667,LLE
0.893374,0.533374,0.433252,0.853496,0.553374,0.386626,0.433374,0.393252,0.573374,0.716667,ICO
0.86,0.6,0.42,0.78,0.42,0.42,0.48,0.42,0.56,0.71,ICO
0.78,0.42,0.44,0.74,0.4,0.38,0.52,0.42,0.58,0.603333,ICO
0.54,0.8,0.68,0.56,0.74,0.74,0.82,0.74,0.92,0.42,LIA
0.359949,0.615141,0.520051,0.370077,0.790077,0.690026,0.690077,0.609974,0.72,0.453333,LLE
0.8,0.805855,0.8,0.90829,0.814473,0.863092,0.8,0.854473,0.93171,0.59,ISC
0.48463,0.48,0.576157,0.526898,0.659213,0.467685,0.516157,0.665416,0.678426,0.606667,LIA
0.36,0.464003,0.420015,0.344003,0.635997,0.743988,0.52,0.691994,0.715997,0.456667,LLE
0.88211,0.56422,0.40422,0.8,0.410549,0.48,0.46422,0.346329,0.53578,0.623333,ICO
0.96,0.78,0.82,0.64,0.84,0.54,0.68,0.62,0.7,0.56,ISC
0.791039,0.617923,0.633116,0.788961,0.68,0.595519,0.657923,0.613442,0.737597,0.45,ISC
0.744729,0.655879,0.400607,0.787636,0.51115,0.284729,0.372364,0.471757,0.504121,0.42,ICO
0.583747,0.645013,0.60438,0.56876,0.728127,0.688127,0.668127,0.579367,0.803747,0.59,LIA
0.485484,0.792366,0.617097,0.546559,0.855269,0.744731,0.804731,0.839677,0.818925,0.506667,LLE
0.379757,0.439757,0.44,0.552292,0.516146,0.46,0.5,0.483611,0.504097,0.42,LIA
0.872415,0.512415,0.452415,0.815169,0.562754,0.422754,0.435169,0.427585,0.537246,0.71,ICO
0.920836,0.52,0.380836,0.838746,0.400836,0.419582,0.46,0.4,0.598746,0.42,ICO
0.82,0.34,0.38,0.44,0.46,0.38,0.38,0.32,0.48,0.316667,LIA
0.834535,0.514535,0.508306,0.768854,0.76,0.56,0.802076,0.474535,0.490382,0.503333,LIA
0.80373,0.825081,0.811189,0.83254,0.86373,0.893891,0.781351,0.90373,0.966432,0.513333,ISC
0.42,0.420944,0.486661,0.354283,0.568566,0.364755,0.4,0.475227,0.495227,0.506667,LIA
0.745607,0.694393,0.511213,0.762426,0.622426,0.565607,0.705607,0.674393,0.645607,0.403333,ISC
0.76489,0.48978,0.33348,0.783701,0.34489,0.23837,0.39837,0.408591,0.51022,0.38,ICO
0.851668,0.681389,0.351109,0.926114,0.637223,0.522777,0.644166,0.642777,0.695834,0.74,ISC
0.36,0.477742,0.48871,0.357742,0.622258,0.689032,0.52,0.664516,0.702258,0.33,LLE
0.82,0.58,0.48,0.84,0.44,0.38,0.46,0.34,0.56,0.43,ICO
0.62,0.5,0.22,0.88,0.34,0.2,0.36,0.24,0.54,0.453333,ICO
0.92,0.52,0.38,0.84,0.4,0.42,0.46,0.4,0.6,0.536667,ICO
0.52,0.86,0.78,0.76,0.82,0.66,0.94,0.94,0.92,0.623333,LIA
0.462998,0.708336,0.768666,0.774663,0.55967,0.48,0.637331,0.765667,0.708666,0.51,ISC
0.658322,0.646713,0.696643,0.62,0.718322,0.606713,0.73007,0.651748,0.698322,0.56,LIA
0.336301,0.368903,0.557806,0.388903,0.743699,0.712602,0.5,0.6,0.803699,0.693333,LLE
0.64,0.5,0.4,0.78,0.34,0.32,0.42,0.46,0.6,0.536667,ICO
0.78,0.42,0.449871,0.709612,0.349871,0.440259,0.429871,0.480518,0.620259,0.536667,ICO
0.616812,0.398054,0.418703,0.44,0.46,0.409027,0.438054,0.387729,0.509027,0.446667,LIA
0.850025,0.500033,0.419983,0.760017,0.400017,0.450008,0.469992,0.400017,0.460017,0.406667,ICO
0.663066,0.766131,0.58,0.755475,0.689197,0.550803,0.472262,0.709197,0.744672,0.563333,ISC
0.732609,0.54174,0.332825,0.687391,0.4,0.292825,0.365435,0.352825,0.487391,0.536667,ICO
0.848163,0.494082,0.474082,0.745918,0.414082,0.402245,0.48,0.474082,0.636326,0.403333,ICO
0.836894,0.571553,0.48,0.797765,0.448447,0.388447,0.443106,0.331553,0.593788,0.556667,ICO
0.894894,0.902766,0.694894,0.917659,0.845106,0.677234,0.787447,0.810212,0.834894,0.45,ISC
0.36,0.36,0.44,0.44,0.54,0.7,0.5,0.58,0.82,0.64,LLE
0.76,0.84,0.52,0.86,0.6,0.66,0.76,0.76,0.82,0.486667,ISC
0.401495,0.461495,0.459253,0.441495,0.460747,0.440747,0.5,0.464485,0.537758,0.583333,LIA
0.62,0.74,0.78,0.72,0.58,0.46,0.58,0.5,0.6,0.533333,ISC
0.470388,0.572466,0.404155,0.333767,0.615845,0.619224,0.635068,0.532466,0.695845,0.303333,LIA
0.343363,0.459327,0.48,0.342018,0.62,0.7,0.560673,0.42269,0.719327,0.42,LLE
0.66,0.5,0.48,0.74,0.32,0.4,0.52,0.36,0.56,0.623333,ICO
0.504699,0.48,0.589398,0.521146,0.647049,0.481146,0.531748,0.7,0.658796,0.453333,LIA
0.86,0.56,0.48,0.74,0.46,0.4,0.42,0.32,0.64,0.406667,ICO
0.6,0.755317,0.698439,0.775317,0.861268,0.773756,0.812195,0.816878,0.907805,0.316667,LIA
0.710367,0.870367,0.806911,0.846911,0.676544,0.557905,0.581361,0.898639,0.806911,0.45,ISC
0.96,0.54,0.44,0.86,0.42,0.42,0.44,0.38,0.6,0.41,ICO
0.624593,0.64,0.682297,0.761627,0.755407,0.741627,0.790813,0.516077,0.770813,0.323333,LIA
0.54,0.56,0.54,0.66,0.56,0.36,0.3,0.44,0.66,0.423333,ISC
0.66,0.82,0.94,0.92,0.82,0.6,0.46,0.78,0.92,0.51,ISC
0.36,0.42,0.34,0.44,0.7,0.72,0.62,0.62,0.7,0.646667,LLE
0.653758,0.664968,0.687516,0.62,0.713758,0.624968,0.757452,0.683693,0.693758,0.653333,LIA
0.763047,0.81457,0.530859,0.459336,0.826094,0.501719,0.855234,0.647812,0.668477,0.403333,LIA
0.947939,0.52,0.432061,0.773969,0.427939,0.387939,0.447939,0.393969,0.527939,0.596667,ICO
0.78,0.42,0.448768,0.74,0.382464,0.397536,0.484927,0.428768,0.588768,0.32,ICO
0.48,0.42,0.52,0.82,0.3,0.32,0.26,0.66,0.46,0.623333,ICO
0.88,0.52,0.46,0.86,0.48,0.36,0.36,0.32,0.54,0.38,ICO
0.786975,0.435966,0.493025,0.793025,0.377983,0.348992,0.468992,0.46,0.568992,0.613333,ICO
0.46,0.64,0.68,0.7,0.78,0.54,0.62,0.62,0.76,0.433333,LIA
0.678793,0.761207,0.669484,0.8,0.687069,0.678793,0.678793,0.775346,0.721207,0.59,ISC
0.26,0.54,0.48,0.36,0.56,0.7,0.5,0.68,0.7,0.45,LLE
0.72,0.46,0.4,0.74,0.32,0.38,0.54,0.4,0.66,0.45,ICO
0.815055,0.864945,0.644725,0.925165,0.674835,0.624945,0.77011,0.64989,0.774835,0.396667,ISC
0.596966,0.84545,0.713933,0.87455,0.768483,0.713933,0.622416,0.693933,0.739382,0.38,ISC
0.708558,0.848558,0.754279,0.605011,0.68643,0.760709,0.579291,0.84714,0.90643,0.246667,ISC
0.262763,0.268589,0.274234,0.228529,0.274174,0.205706,0.285646,0.211411,0.417237,0.39,LIA
0.600583,0.700583,0.641166,0.782332,0.730292,0.552041,0.6,0.699417,0.787959,0.74,ISC
0.4,0.4,0.5,0.3,0.8,0.78,0.6,0.66,0.84,0.363333,LLE
0.74,0.4,0.44,0.72,0.36,0.4,0.46,0.34,0.42,0.41,ICO
0.489992,0.719983,0.690008,0.719966,0.689958,0.620034,0.629958,0.76,0.739983,0.41,LIA
0.462826,0.451413,0.457174,0.388587,0.574349,0.734238,0.534349,0.522826,0.608697,0.45,LLE
0.88,0.52,0.46,0.8,0.54,0.4,0.42,0.42,0.56,0.406667,ICO
0.387333,0.494665,0.44,0.354665,0.72,0.727333,0.585335,0.58,0.698002,0.243333,LLE
0.54,0.56,0.72,0.52,0.54,0.68,0.5,0.74,0.68,0.403333,LLE
0.830231,0.740463,0.586821,0.800463,0.697052,0.49659,0.63659,0.48,0.61659,0.533333,ISC
0.418824,0.360294,0.400294,0.380294,0.540588,0.738824,0.54,0.421764,0.758824,0.606667,LLE
0.38,0.48,0.4,0.3,0.6,0.72,0.62,0.56,0.6,0.51,LLE
0.42,0.54,0.5,0.4,0.74,0.64,0.58,0.64,0.7,0.353333,LLE
0.266986,0.397671,0.484658,0.322329,0.635342,0.591644,0.477671,0.62,0.797671,0.766667,LLE
0.722807,0.4,0.36,0.757193,0.38,0.35158,0.46,0.482807,0.50579,0.45,ICO
0.409509,0.399673,0.491145,0.430164,0.78,0.770164,0.559346,0.569836,0.68,0.536667,LLE
0.717427,0.479805,0.482378,0.772476,0.382573,0.457427,0.315049,0.524951,0.527524,0.323333,ICO
0.607104,0.861931,0.809035,0.745483,0.607104,0.530965,0.721621,0.776448,0.732896,0.33,ISC
0.745025,0.671015,0.55797,0.822995,0.67401,0.57401,0.722995,0.64203,0.662995,0.323333,ISC
0.626739,0.797348,0.730825,0.789391,0.697348,0.645305,0.632043,0.842652,0.752043,0.453333,ISC
0.4,0.44,0.373292,0.330031,0.653354,0.716677,0.626708,0.603323,0.683323,0.506667,LLE
0.460377,0.638868,0.67912,0.700754,0.778994,0.539749,0.619371,0.618994,0.759497,0.703333,LIA
0.614659,0.645341,0.717384,0.769319,0.727956,0.727956,0.789319,0.542725,0.758638,0.326667,LIA
0.32,0.4,0.38,0.46,0.56,0.7,0.58,0.6,0.7,0.57,LLE
0.736345,0.434621,0.4,0.667311,0.330966,0.352689,0.492689,0.323655,0.487311,0.38,ICO
0.725364,0.502682,0.4,0.705364,0.385364,0.328046,0.465364,0.342682,0.522682,0.66,ICO
0.630445,0.722611,0.672166,0.852166,0.732166,0.630445,0.613057,0.687834,0.717389,0.56,ISC
0.511651,0.730679,0.696311,0.75767,0.728349,0.58699,0.689321,0.748349,0.75301,0.323333,LIA
0.325001,0.46,0.4,0.34,0.657499,0.690003,0.432503,0.7,0.667502,0.63,LLE
0.300518,0.342072,0.501036,0.398446,0.621554,0.681036,0.538964,0.66,0.801036,0.476667,LLE
0.389632,0.519263,0.500737,0.349632,0.831105,0.639263,0.620737,0.592578,0.709632,0.636667,LLE
0.82,0.48,0.46,0.76,0.4,0.36,0.48,0.46,0.58,0.403333,ICO
0.313928,0.496857,0.436857,0.349214,0.603143,0.732357,0.510786,0.690786,0.710786,0.33,LLE
0.919736,0.52,0.380528,0.819868,0.520132,0.320528,0.499472,0.400132,0.579868,0.433333,ICO
0.783162,0.947351,0.821026,0.913675,0.736838,0.606325,0.689487,0.730513,0.921026,0.64,ISC
0.74258,0.48,0.50452,0.76516,0.32,0.41484,0.4,0.40774,0.57484,0.513333,ICO
0.8,0.88,0.72,0.88,0.72,0.64,0.74,0.68,0.82,0.38,ISC
0.569327,0.626009,0.672018,0.504664,0.689327,0.649327,0.613991,0.612332,0.773991,0.793333,LIA
0.565752,0.68,0.708628,0.772942,0.674248,0.535686,0.68562,0.66719,0.689934,0.326667,ISC
0.532425,0.644495,0.508637,0.376212,0.680354,0.591717,0.744495,0.568283,0.748283,0.316667,LIA
0.34,0.46791,0.476269,0.363731,0.663731,0.616269,0.47582,0.596269,0.75582,0.71,LLE
0.340945,0.39811,0.439055,0.596457,0.539055,0.457166,0.498819,0.417874,0.516929,0.506667,LIA
0.336741,0.463259,0.499185,0.340815,0.636741,0.642444,0.461629,0.622444,0.738371,0.523333,LLE
0.768242,0.468242,0.484121,0.751758,0.4,0.387637,0.444121,0.455879,0.592363,0.766667,ICO
0.943451,0.94262,0.833929,0.933929,0.88869,0.70262,0.704282,0.76,0.72869,0.326667,ISC
0.50025,0.519251,0.586084,0.780499,0.672668,0.513167,0.552917,0.512668,0.706334,0.38,LIA
0.599479,0.840521,0.766753,0.786493,0.639219,0.612986,0.633247,0.833247,0.78026,0.476667,ISC
0.59605,0.603698,0.58,0.496302,0.72,0.656302,0.687648,0.61605,0.812101,0.533333,LIA
0.96,0.64,0.58,0.5,0.76,0.56,0.82,0.6,0.58,0.406667,LIA
0.489123,0.565498,0.505498,0.529123,0.496374,0.525498,0.549123,0.514502,0.512749,0.353333,LIA
0.38069,0.830541,0.745616,0.609459,0.536455,0.457537,0.490149,0.808078,0.741772,0.71,ISC
0.507816,0.48,0.63318,0.669272,0.710728,0.602452,0.587816,0.651724,0.810728,0.42,LIA
0.903809,0.68988,0.496191,0.74,0.835713,0.508096,0.49012,0.693928,0.666072,0.433333,ISC
0.370832,0.469168,0.483752,0.338336,0.62,0.685416,0.530832,0.649168,0.7,0.423333,LLE
0.635448,0.528414,0.493794,0.6,0.554621,0.343862,0.549241,0.265379,0.463862,0.48,ISC
0.797867,0.820148,0.489926,0.409926,0.850074,0.415881,0.928089,0.581985,0.652059,0.64,LIA
0.695241,0.69016,0.59492,0.724439,0.78508,0.555241,0.779358,0.60508,0.785401,0.48,LIA
0.793827,0.904692,0.757038,0.892346,0.726173,0.627654,0.721481,0.698519,0.857038,0.51,ISC
0.443156,0.479695,0.490076,0.346768,0.58,0.389924,0.403308,0.523156,0.543156,0.503333,LIA
0.739285,0.400357,0.362145,0.740357,0.380357,0.301072,0.46,0.500715,0.479643,0.433333,ICO
0.96,0.96,0.8,0.68,0.48,0.58,0.36,0.96,0.68,0.46,ISC
0.38,0.48,0.44,0.364023,0.72,0.707989,0.587989,0.58,0.726006,0.71,LLE
0.7233,0.3767,0.3367,0.79165,0.3567,0.361751,0.44835,0.47165,0.586599,0.3,ICO
0.70785,0.4,0.375699,0.795699,0.364301,0.404301,0.46785,0.444301,0.53215,0.403333,ICO
0.42,0.44,0.5,0.36,0.58,0.38,0.4,0.5,0.52,0.463333,LIA
0.689809,0.68654,0.59673,0.737112,0.78327,0.549809,0.793842,0.60327,0.776349,0.406667,LIA
0.755729,0.478932,0.398932,0.8,0.316796,0.378932,0.401068,0.458932,0.54,0.403333,ICO
0.74,0.38,0.4,0.76,0.34,0.36,0.48,0.54,0.5,0.57,ICO
0.34,0.5,0.34,0.34,0.64,0.76,0.62,0.6,0.64,0.433333,LLE
0.743692,0.504448,0.595552,0.604448,0.615552,0.304448,0.448139,0.421483,0.604448,0.59,ISC
0.289868,0.570396,0.449868,0.379472,0.650132,0.709076,0.590132,0.539736,0.680528,0.41,LLE
0.333036,0.351012,0.466964,0.422024,0.575951,0.691012,0.517976,0.615951,0.811012,0.453333,LLE
0.387687,0.495374,0.44,0.355374,0.72,0.727687,0.584626,0.58,0.69694,0.456667,LLE
